City,AGE,Gender,Nationality,Subject_Area,Years_Higher_Education,Duration_Abroad,ECTS_Anticipated,Special_Needs,Language_Taught,Study_Grant,Placement_Grant
 BARCELO,21,F,ES,38,2,10,55,0,EN,1300,0
 BARCELO,21,F,ES,214,2,5,21,0,PT,650,0
 CORDOBA,21,F,ES,222,2,10,54,0,DE,1300,0
 BILBAO0,21,F,ES,481,3,5,35,0,FR,650,0
 BILBAO0,21,F,ES,21,3,9,61,0,IT,1170,0
 CADIZ01,21,F,ES,34,4,10. Mai,49,0,DE,1365,0
 CADIZ01,21,F,ES,345,3,Mai 75,28,0,DE,747.5,0
 CADIZ01,21,M,ES,38,4,09. Mai,58,0,IT,1235,0
 CADIZ01,21,M,ES,721,4,09. Mai,60,0,IT,1235,0
 BILBAO0,21,F,ES,32,4,9,69,0,IT,1170,0
 BILBAO0,21,F,ES,32,4,Mrz 75,30,0,EN,487.5,0
 BILBAO0,21,F,ES,340,3,5,30,0,EN,650,0
 BILBAO0,21,M,ES,340,3,Mrz 75,24,0,EN,487.5,0
 BILBAO0,21,F,ES,812,3,0,12,0,FR,0,975
 BILBAO0,21,F,ES,340,1,0,30,0,EN,0,3450
 BILBAO0,21,F,ES,340,3,0,30,0,EN,0,1350
 BILBAO0,21,F,ES,520,4,0,6,0,EN,0,975
 CADIZ01,21,F,ES,223,3,9,54,0,EN,1170,0
 CADIZ01,21,F,ES,7,4,09. Mai,57,0,EN,1235,0
 CADIZ01,21,M,ES,624,3,9,36,0,FR,1170,0
 CADIZ01,21,F,ES,38,4,Sep-25,65,0,IT,1202.5,0
 CADIZ01,21,F,ES,38,3,09. Mai,36,0,DE,1235,0
 CADIZ01,21,F,ES,5,3,Okt 75,57,0,DE,1397.5,0
 BILBAO0,21,M,ES,521,1,6,30,0,DE,780,0
 BILBAO0,21,F,ES,340,3,Mrz 25,24,0,EN,422.5,0
 BILBAO0,21,M,ES,523,3,Mai 25,30,0,EN,682.5,0
 ELCHE01,21,F,ES,311,3,10,41,0,DE,1300,0
 ELCHE01,21,F,ES,727,2,9,42,0,PT,1170,0
 BILBAO0,21,F,ES,38,3,04. Mai,30,0,EN,585,0
 BILBAO0,21,M,ES,340,3,Mai 25,26,0,EN,682.5,0
 CADIZ01,21,F,ES,442,3,6,0,0,DE,780,0
 CADIZ01,21,F,ES,442,3,6,0,0,DE,780,0
 CADIZ01,21,M,ES,38,4,Sep-75,54,0,FR,1267.5,0
 CADIZ01,21,F,ES,38,4,9,60,0,FR,1170,0
 GRANADA,21,M,ES,34,3,9,71,0,NO,1170,0
 GRANADA,21,M,ES,34,3,9,56,0,PL,1170,0
 GRANADA,21,M,ES,581,3,10,69,0,PL,1300,0
 GRANADA,21,F,ES,313,3,9,47,0,NL,1170,0
 GRANADA,21,F,ES,724,3,9,73,0,PT,1170,0
 GRANADA,21,F,ES,22,2,9,54,0,IT,1170,0
 ALMERIA,21,F,ES,343,2,Sep-75,42,0,DE,1267.5,0
 ALMERIA,21,F,ES,38,2,Sep-75,63,0,IT,1267.5,0
 ALMERIA,21,F,ES,345,2,Sep-25,18,0,EN,1202.5,0
 ALMERIA,21,F,ES,345,1,Sep-25,57,0,FR,1202.5,0
 ALMERIA,21,F,ES,345,2,5,21,0,EN,650,0
 ALMERIA,21,F,ES,345,1,8,30,0,EN,1040,0
 ALMERIA,21,F,ES,345,2,5,18,0,EN,650,0
 ALMERIA,21,F,ES,443,2,09. Mai,60,0,IT,1235,0
 ALMERIA,21,F,ES,223,2,9,59,0,EN,1170,0
 BARCELO,21,F,ES,31,2,05. Mai,30,0,EN,715,0
 BARCELO,21,F,ES,140,2,Mai 25,30,0,EN,682.5,0
 BARCELO,21,F,ES,211,2,Sep-25,26,0,PT,1202.5,0
 BARCELO,21,M,ES,31,2,9,42,0,EN,1297.5,0
 BARCELO,21,F,ES,421,2,11,54,0,DE,1430,0
 BARCELO,21,F,ES,311,2,Apr-75,15,0,EN,617.5,0
 BARCELO,21,F,ES,762,1,5,30,0,EN,650,0
 BARCELO,21,F,ES,421,2,06. Mai,24,0,EN,845,0
 BARCELO,21,F,ES,313,2,5,23,0,FR,650,0
 BARCELO,21,M,ES,31,2,08. Mai,60,0,EN,1105,0
 BARCELO,21,F,ES,421,2,10,30,0,PT,1300,0
 BARCELO,21,F,DE,140,2,5,24,0,DE,650,0
 BARCELO,21,F,unknown,222,3,5,80,0,EN,650,0
 BARCELO,21,F,ES,34,2,Apr-75,30,0,EN,617.5,0
 BARCELO,21,F,ES,31,2,Apr-75,30,0,EN,617.5,0
 BARCELO,21,M,ES,345,1,Mai 25,27,0,EN,682.5,0
 BARCELO,21,M,ES,421,3,05. Mai,24,0,IT,715,0
 BARCELO,21,F,ES,311,2,Aug-75,17,0,EN,1137.5,0
 BARCELO,21,F,ES,311,2,Apr-75,22,0,IT,617.5,0
 BARCELO,21,M,ES,31,2,Apr-25,24,0,EN,552.5,0
 BARCELO,21,F,unknown,225,1,05. Mai,30,0,IT,715,0
 BARCELO,21,F,ES,34,2,03. Mai,20,0,EN,455,0
 BARCELO,21,M,ES,581,4,5,33,0,EN,650,0
 BARCELO,21,M,ES,521,4,5,24,0,EN,650,0
 BARCELO,21,F,ES,581,4,10,72,0,IT,1300,0
 BARCELO,21,M,ES,520,1,6,30,0,DE,780,0
 BARCELO,21,F,ES,581,4,5,1,0,IT,650,0
 BARCELO,21,F,ES,581,4,4,1,0,EN,520,0
 BARCELO,21,M,ES,582,4,6,1,0,FR,780,0
 BARCELO,21,M,ES,523,4,4,30,0,EN,520,0
 BARCELO,21,F,ES,34,3,Apr-75,24,0,EN,617.5,0
 BARCELO,21,F,ES,34,3,04. Mai,32,0,DE,585,0
 BARCELO,21,F,ES,223,3,Apr-75,16,0,EN,617.5,0
 BARCELO,21,F,ES,314,3,5,24,0,EN,650,0
 BARCELO,21,F,ES,314,3,6,27,0,EN,780,0
 BARCELO,21,F,ES,34,3,Mrz 75,30,0,DE,487.5,0
 BARCELO,21,F,ES,314,3,Mai 25,30,0,EN,682.5,0
 BARCELO,21,F,ES,214,3,0,0,0,IT,0,900
 BARCELO,21,F,ES,214,3,0,0,0,IT,0,900
 BARCELO,21,F,ES,219,1,0,0,0,IT,0,675
 BARCELO,21,F,ES,214,3,Apr-25,22,0,IT,552.5,0
 BARCELO,21,F,ES,214,3,Apr-25,22,0,IT,552.5,0
 BARCELO,21,F,ES,219,1,Apr-75,23,0,EN,617.5,0
 BILBAO0,21,F,ES,34,3,10,59,0,EN,1300,0
 BILBAO0,21,M,ES,32,3,9,78,0,IT,1170,0
 BILBAO0,21,F,ES,34,3,6,30,0,FR,780,0
 BILBAO0,21,F,ES,38,4,9,74,0,IT,1170,0
 BILBAO0,21,F,ES,380,2,4,30,0,IT,520,0
 ELCHE01,21,F,ES,721,3,10,47,0,IT,1470,0
 ELCHE01,21,F,ES,311,3,9,41,0,IT,1170,0
 ELCHE01,21,M,ES,721,3,9,60,0,DE,1170,0
 ELCHE01,21,F,ES,311,3,9,51,0,PT,1170,0
 CADIZ01,21,F,ES,7,4,Okt 25,51,0,FR,1332.5,0
 CADIZ01,21,F,ES,347,4,09. Mai,72,0,IT,1235,0
 CADIZ01,21,F,ES,443,3,Aug-25,30,0,EN,1072.5,0
 CADIZ01,21,F,ES,223,4,Sep-25,52,0,FR,1202.5,0
 CADIZ01,21,F,ES,223,3,10,60,0,FR,1300,0
 CADIZ01,21,F,ES,1,3,5,30,0,DE,650,0
 CADIZ01,21,F,ES,34,4,10. Mai,54,0,DE,1365,0
 BURGOS0,21,M,ES,582,3,09. Mai,48,0,IT,1235,0
 BURGOS0,21,M,ES,38,3,Okt 25,42,0,PT,1332.5,0
 BILBAO0,21,F,ES,32,3,5,31,0,EN,650,0
 BILBAO0,21,F,ES,21,3,9,60,0,IT,1170,0
 BILBAO0,21,M,ES,522,3,6,60,0,DE,780,0
 BILBAO0,21,F,ES,58,4,10,30,0,IT,1300,0
 BURGOS0,21,F,ES,32,3,09. Mai,59,0,PT,1235,0
 BURGOS0,21,F,ES,222,3,Sep-25,60,0,IT,1202.5,0
 CADIZ01,21,F,ES,429,4,Okt 25,21,0,IT,1332.5,0
 CADIZ01,21,M,ES,521,2,10,43,0,IT,1300,0
 CADIZ01,21,M,ES,38,4,Sep-25,55,0,IT,1202.5,0
 CADIZ01,21,M,ES,38,4,Sep-75,56,0,IT,1267.5,0
 CADIZ01,21,M,ES,38,4,Sep-25,64,0,IT,1202.5,0
 GRANADA,21,F,ES,223,3,9,73,0,FR,1170,0
 GRANADA,21,F,ES,223,3,5,43,0,SV,650,0
 GRANADA,21,M,ES,38,3,10,64,0,FR,1300,0
 CORDOBA,21,F,ES,223,3,9,48,0,EN,1170,0
 CORDOBA,21,F,ES,222,3,9,66,0,EN,1170,0
 CORDOBA,21,F,ES,64,3,9,84,0,IT,1170,0
 CORDOBA,21,M,ES,421,2,5,30,0,EN,650,0
 ALMERIA,21,F,ES,345,1,Jul-25,60,0,FR,942.5,0
 ALMERIA,21,M,ES,723,2,03. Mai,24,0,PT,455,0
 BARCELO,21,M,ES,34,2,9,36,0,EN,1170,0
 BARCELO,21,F,ES,421,2,Mai 25,24,0,FR,682.5,0
 BARCELO,21,F,ES,311,2,Apr-75,15,0,EN,617.5,0
 BARCELO,21,F,ES,311,2,05. Mai,16,0,IT,715,0
 BARCELO,21,M,ES,31,3,Jun-25,24,0,EN,812.5,0
 BARCELO,21,F,ES,421,2,5,24,0,EN,650,0
 BARCELO,21,M,ES,211,2,Apr-75,28,0,EN,617.5,0
 BARCELO,21,M,ES,31,2,Mai 25,30,0,EN,682.5,0
 BARCELO,21,F,ES,421,2,4,24,0,FI,520,0
 BARCELO,21,F,ES,222,2,Aug-25,90,0,EN,1072.5,0
 BARCELO,21,M,ES,31,2,10. Mai,52,0,EN,1365,0
 BARCELO,21,M,ES,212,3,Sep-75,45,0,EN,1267.5,0
 BARCELO,21,M,ES,429,2,Sep-75,42,0,IT,1267.5,0
 BARCELO,21,F,ES,312,2,04. Mai,18,0,PT,585,0
 BARCELO,21,F,ES,313,2,5,30,0,EN,650,0
 BARCELO,21,F,ES,140,2,Apr-75,19,0,EN,617.5,0
 BARCELO,21,F,ES,311,2,6,24,0,IT,780,0
 BARCELO,21,F,ES,813,2,03. Mai,23,0,EN,455,0
 BARCELO,21,F,ES,313,3,Apr-75,25,0,EN,617.5,0
 BARCELO,21,M,ES,212,2,10,21,0,EN,1300,0
 BARCELO,21,F,ES,211,2,Mai 75,34,0,EN,917.5,0
 BARCELO,21,F,ES,42,3,Apr-25,12,0,EN,552.5,0
 BARCELO,21,F,FR,223,2,10,60,0,IT,1300,0
 BARCELO,21,F,ES,211,2,5,30,0,IT,777.5,0
 BARCELO,21,F,ES,21,2,05. Mai,25,0,EN,715,0
 BARCELO,21,M,ES,421,2,Sep-25,60,0,EN,1202.5,0
 BARCELO,21,F,ES,421,3,Mai 25,24,0,EN,682.5,0
 BARCELO,21,F,ES,421,2,05. Mai,24,0,EN,715,0
 BARCELO,21,M,ES,521,4,4,24,0,EN,520,0
 BARCELO,21,M,ES,520,3,10,1,0,FR,1300,0
 BARCELO,21,M,ES,523,4,4,30,0,EN,520,0
 BARCELO,21,M,ES,523,4,4,24,0,EN,520,0
 BARCELO,21,F,ES,34,3,5,22,0,EN,650,0
 BARCELO,21,M,ES,314,3,Mrz 25,22,0,EN,422.5,0
 BARCELO,21,M,ES,342,2,Apr-75,23,0,EN,617.5,0
 BARCELO,21,F,ES,223,1,3,16,0,EN,390,0
 BARCELO,21,F,ES,314,3,5,24,0,EN,650,0
 BARCELO,21,F,ES,314,3,5,24,0,EN,650,0
 BARCELO,21,M,ES,34,3,5,30,0,EN,650,0
 BARCELO,21,F,ES,314,3,Mrz 75,26,0,DE,487.5,0
 BARCELO,21,F,ES,313,3,Apr-75,20,0,EN,617.5,0
 BARCELO,21,F,ES,314,3,Mrz 75,33,0,EN,487.5,0
 BARCELO,21,F,ES,314,3,Mai 75,37,0,DE,747.5,0
 BARCELO,21,F,ES,314,3,09. Mai,35,0,FR,1235,0
 BARCELO,21,F,ES,313,3,06. Mai,28,0,IT,845,0
 BARCELO,21,F,ES,342,3,4,35,0,EN,520,0
 BARCELO,21,F,ES,314,3,Apr-25,36,0,DE,552.5,0
 BARCELO,21,F,ES,214,2,Apr-75,43,0,EN,617.5,0
 BARCELO,21,F,ES,210,3,4,15,0,EN,520,0
 BARCELO,21,M,ES,481,4,0,0,0,EN,0,825
 BARCELO,21,M,ES,541,2,0,5,0,FR,0,600
 CADIZ01,21,M,ES,34,4,Sep-75,42,0,EN,1267.5,0
 CADIZ01,21,F,ES,34,3,10,54,0,DE,1300,0
 BILBAO0,21,F,ES,310,3,6,35,0,FR,780,0
 BILBAO0,21,F,ES,222,4,10,66,0,DE,1300,0
 BILBAO0,21,M,ES,314,3,5,30,0,EN,650,0
 BILBAO0,21,F,ES,38,3,Apr-75,30,0,EN,617.5,0
 BILBAO0,21,M,ES,340,3,Mrz 75,33,0,EN,487.5,0
 BILBAO0,21,M,ES,340,3,Mrz 25,30,0,EN,422.5,0
 BILBAO0,21,M,ES,481,3,4,30,0,EN,520,0
 BILBAO0,21,F,ES,144,2,Mrz 75,30,0,EN,487.5,0
 CASTELL,21,M,ES,342,3,Apr-25,20,0,EN,552.5,0
 CASTELL,21,M,ES,521,3,08. Mai,41,0,EN,1105,0
 CASTELL,21,F,ES,52,3,10,60,0,FR,1300,0
 CADIZ01,21,F,ES,1,3,04. Mai,30,0,FR,585,0
 CADIZ01,21,F,ES,34,4,10. Mai,48,0,IT,1365,0
 CADIZ01,21,F,ES,34,4,10. Mai,48,0,IT,1365,0
 CADIZ01,21,F,ES,34,4,Sep-75,39,0,IT,1267.5,0
 BILBAO0,21,M,ES,340,3,Mrz 75,30,0,EN,487.5,0
 BURGOS0,21,F,ES,32,4,0,12,0,EN,0,1200
 BURGOS0,21,F,ES,32,4,0,3,0,PT,0,900
 BILBAO0,21,F,ES,223,3,5,55,0,DE,650,0
 CORDOBA,21,M,ES,349,3,Jul-75,40,0,EN,1007.5,0
 CORDOBA,21,F,ES,38,3,9,72,0,IT,1170,0
 CORDOBA,21,M,ES,349,3,9,54,0,EN,1170,0
 CORDOBA,21,M,ES,441,3,9,18,0,DE,1170,0
 CORDOBA,21,M,ES,349,3,9,90,0,EN,1170,0
 BARCELO,21,F,ES,311,2,Sep-75,60,0,EN,1267.5,0
 BARCELO,21,F,ES,140,2,Sep-75,32,0,EN,1267.5,0
 BARCELO,21,M,ES,313,2,5,15,0,EN,650,0
 BARCELO,21,F,ES,1,1,Sep-25,60,0,EN,1372.5,0
 BARCELO,21,F,ES,421,2,Mai 25,24,0,EN,682.5,0
 BARCELO,21,F,ES,421,2,05. Mai,24,0,EN,715,0
 BARCELO,21,F,ES,380,1,04. Mai,21,0,FR,585,0
 BARCELO,21,F,unknown,1,2,04. Mai,34,0,PT,585,0
 BARCELO,21,F,ES,421,2,Sep-75,42,0,DE,1267.5,0
 ALMERIA,21,F,ES,345,1,Mai 75,30,0,DE,747.5,0
 ALMERIA,21,M,ES,345,2,Apr-75,12,0,EN,617.5,0
 BARCELO,21,F,UK,31,2,4,5,0,EN,520,0
 BARCELO,21,F,ES,311,2,5,15,0,EN,650,0
 BARCELO,21,F,ES,311,2,Sep-75,24,0,DE,1267.5,0
 BARCELO,21,F,ES,421,2,Mai 25,24,0,EN,682.5,0
 BARCELO,21,F,ES,140,2,Apr-25,30,0,EN,552.5,0
 BARCELO,21,F,ES,421,2,04. Mai,5,0,EN,585,0
 BARCELO,21,F,ES,380,2,04. Mai,25,0,EN,585,0
 BARCELO,21,F,ES,140,2,Apr-75,24,0,EN,617.5,0
 BARCELO,21,F,unknown,223,2,5,35,0,EN,650,0
 BARCELO,21,M,ES,1,1,10,45,0,IT,1300,0
 BARCELO,21,M,ES,813,2,Apr-75,30,0,EN,617.5,0
 BARCELO,21,M,ES,31,2,Mai 25,25,0,EN,682.5,0
 BARCELO,21,F,ES,140,2,4,34,0,EN,520,0
 BARCELO,21,M,ES,42,2,Apr-25,24,0,EN,552.5,0
 BARCELO,21,F,ES,222,2,10. Mai,60,0,EN,1365,0
 BARCELO,21,F,ES,421,2,Apr-75,24,0,EN,617.5,0
 BARCELO,21,F,ES,1,2,5,25,0,EN,650,0
 BARCELO,21,M,ES,345,2,4,19,0,EN,520,0
 BARCELO,21,M,ES,31,2,Apr-25,45,0,EN,552.5,0
 BARCELO,21,F,ES,31,2,11,22,0,DE,1430,0
 BARCELO,21,F,ES,140,2,10,54,0,EN,1300,0
 BARCELO,21,F,ES,31,2,5,24,0,EN,650,0
 BARCELO,21,M,ES,31,1,6,40,0,EN,780,0
 BARCELO,21,F,ES,311,2,Sep-75,24,0,EN,1267.5,0
 BARCELO,21,M,ES,440,2,Sep-75,51,0,EN,1267.5,0
 BARCELO,21,M,ES,523,4,5,30,0,EN,650,0
 BARCELO,21,M,ES,582,4,10,1,0,FR,1300,0
 BARCELO,21,M,ES,523,4,7,1,0,IT,910,0
 BARCELO,21,M,ES,520,4,12,1,0,DE,1560,0
 BARCELO,21,M,ES,581,4,10. Mai,70,0,EN,1450,0
 BARCELO,21,M,ES,481,4,5,31,0,EN,650,0
 BARCELO,21,M,ES,481,2,5,10,0,FR,650,0
 BARCELO,21,F,IT,313,2,5,22,0,EN,650,0
 BARCELO,21,F,ES,321,3,06. Mai,15,0,EN,845,0
 BARCELO,21,F,ES,223,3,5,16,0,FR,650,0
 BARCELO,21,M,ES,314,3,6,22,0,DE,780,0
 BARCELO,21,M,ES,313,3,Sep-75,60,0,FR,1267.5,0
 BARCELO,21,F,ES,321,3,Mai 25,28,0,IT,682.5,0
 BARCELO,21,M,ES,314,3,Mrz 75,23,0,DE,487.5,0
 BARCELO,21,M,ES,38,3,Mai 25,24,0,EN,682.5,0
 BARCELO,21,M,ES,32,3,Apr-75,24,0,IT,617.5,0
 BARCELO,21,F,ES,32,3,6,36,0,DE,780,0
 BARCELO,21,M,ES,38,3,04. Mai,18,0,EN,585,0
 BARCELO,21,M,ES,34,3,6,31,0,DE,780,0
 BARCELO,21,F,ES,421,2,Mai 25,30,0,EN,682.5,0
 BARCELO,21,F,ES,314,3,Mrz 75,30,0,EN,487.5,0
 BARCELO,21,M,ES,223,1,3,16,0,EN,390,0
 BARCELO,21,F,ES,342,3,04. Mai,23,0,EN,585,0
 BARCELO,21,M,ES,314,3,Mai 25,29,0,EN,682.5,0
 BARCELO,21,M,ES,314,3,05. Mai,24,0,EN,715,0
 BARCELO,21,F,ES,34,3,Aug-75,50,0,EN,1137.5,0
 CADIZ01,21,M,ES,38,3,Okt 75,60,0,IT,1397.5,0
 CADIZ01,21,F,ES,38,4,Sep-75,46,0,IT,1267.5,0
 BILBAO0,21,M,ES,813,4,5,40,0,EN,650,0
 BILBAO0,21,M,ES,38,3,Mai 25,31,0,EN,682.5,0
 BILBAO0,21,F,ES,340,3,03. Mai,30,0,EN,455,0
 BILBAO0,21,F,ES,38,3,5,30,0,EN,650,0
 BILBAO0,21,F,ES,340,3,5,24,0,EN,650,0
 BILBAO0,21,M,ES,340,3,Mrz 75,25,0,EN,487.5,0
 BILBAO0,21,F,ES,38,3,05. Mai,30,0,EN,715,0
 BILBAO0,21,F,ES,340,3,Mrz 75,30,0,EN,487.5,0
 BILBAO0,21,F,ES,520,3,04. Mai,30,0,EN,585,0
 BILBAO0,21,F,ES,340,3,5,30,0,EN,650,0
 BILBAO0,21,M,ES,340,3,04. Mai,36,0,EN,585,0
 BILBAO0,21,F,ES,380,2,4,30,0,IT,520,0
 BILBAO0,21,F,ES,222,4,Jun-75,30,0,IT,1005,0
 BILBAO0,21,F,ES,340,4,10,51,0,IT,1300,0
 BILBAO0,21,F,ES,225,3,6,30,0,IT,780,0
 BILBAO0,21,M,ES,225,3,10,48,0,IT,1300,0
 CADIZ01,21,F,ES,223,3,09. Mai,60,0,FR,1235,0
 CADIZ01,21,F,ES,443,3,10,45,0,FR,1300,0
 BILBAO0,21,F,ES,340,3,Mrz 25,27,0,EN,422.5,0
 BILBAO0,21,M,ES,340,4,Apr-25,30,0,EN,552.5,0
 BILBAO0,21,F,ES,32,3,Mai 25,30,0,EN,682.5,0
 BILBAO0,21,F,ES,340,3,Mrz 25,24,0,EN,422.5,0
 BILBAO1,21,F,ES,99,2,,,,,,
 BILBAO0,21,M,ES,421,4,10,66,0,EN,1470,0
 BILBAO0,21,F,ES,21,2,3,60,0,EN,390,0
 BILBAO0,21,F,ES,421,2,8,55,0,EN,1040,0
 CORDOBA,21,F,ES,349,3,9,10,0,EN,1170,0
 CORDOBA,21,M,ES,349,3,9,66,0,EN,1170,0
 CORDOBA,21,F,ES,222,3,Apr-75,30,0,EN,617.5,0
 CORDOBA,21,F,ES,349,2,Aug-75,50,0,EN,1137.5,0
 ELCHE01,21,F,ES,211,2,9,60,0,EN,1170,0
 BILBAO0,21,F,ES,340,3,Mrz 25,24,0,EN,422.5,0
 CASTELL,21,F,RO,223,2,Sep-25,56,0,DE,1202.5,0
 CASTELL,21,F,ES,223,3,Mai 25,28,0,DE,682.5,0
 CASTELL,21,F,ES,442,3,Apr-25,24,0,EN,552.5,0
 CASTELL,21,F,ES,223,3,Feb-25,34,0,FR,292.5,0
 CASTELL,21,M,ES,347,2,09. Mai,58,0,PT,1235,0
 CASTELL,21,F,ES,345,3,09. Mai,54,0,IT,1235,0
 ALMERIA,21,M,ES,521,2,Aug-75,55,0,EN,1137.5,0
 ALMERIA,21,F,ES,223,2,9,57,0,EN,1170,0
 ALMERIA,21,F,ES,62,2,Mai 25,30,0,EN,682.5,0
 ALMERIA,21,F,ES,38,2,10,63,0,IT,1300,0
 ALMERIA,21,M,ES,762,1,5,24,0,IT,650,0
 ALMERIA,21,M,ES,38,2,09. Mai,60,0,FR,1235,0
 ALMERIA,21,M,ES,38,2,10,63,0,IT,1300,0
 ALMERIA,21,M,ES,521,2,10,60,0,PT,1300,0
 ALMERIA,21,F,ES,38,2,09. Mai,63,0,IT,1235,0
 ALMERIA,21,F,ES,1,1,5,30,0,IT,650,0
 ALMERIA,21,M,ES,343,2,Jun-25,60,0,IT,812.5,0
 ALMERIA,21,F,ES,343,1,09. Mai,60,0,EN,1235,0
 BARCELO,21,M,ES,421,2,04. Mai,23,0,EN,585,0
 BARCELO,21,F,ES,311,3,Apr-75,16,0,IT,617.5,0
 BARCELO,21,F,ES,311,1,8,26,0,EN,1040,0
 BARCELO,21,F,ES,211,3,05. Mai,30,0,DE,715,0
 BARCELO,21,F,ES,31,2,10,60,0,EN,1300,0
 BARCELO,21,F,ES,723,2,03. Mai,30,0,EN,455,0
 BARCELO,21,F,ES,211,2,Mai 25,35,0,IT,682.5,0
 BARCELO,21,F,ES,421,2,Okt 25,60,0,EN,1332.5,0
 BARCELO,21,F,ES,421,3,5,30,0,EN,650,0
 BARCELO,21,F,ES,140,2,Apr-75,25,0,EN,617.5,0
 BARCELO,21,F,ES,443,2,10,50,0,FR,1300,0
 BARCELO,21,M,ES,212,2,10,48,0,EN,1300,0
 BARCELO,21,F,ES,140,2,Sep-75,60,0,FI,1267.5,0
 BARCELO,21,F,ES,342,2,Apr-25,18,0,EN,552.5,0
 BARCELO,21,F,ES,31,2,09. Mai,40,0,FR,1235,0
 BARCELO,21,F,ES,140,2,5,39,0,FR,650,0
 BARCELO,21,F,ES,31,2,4,26,0,EN,520,0
 BARCELO,21,F,ES,443,2,Mai 75,24,0,EN,747.5,0
 BARCELO,21,F,ES,380,2,Apr-25,22,0,IT,552.5,0
 BARCELO,21,F,ES,311,2,Apr-75,15,0,EN,617.5,0
 BARCELO,21,F,ES,311,2,Mrz 25,15,0,EN,422.5,0
 BARCELO,21,F,ES,1,2,6,12,0,EN,780,0
 BARCELO,21,M,ES,521,4,5,30,0,IT,650,0
 BARCELO,21,M,ES,521,4,3,30,0,EN,390,0
 BARCELO,21,M,ES,481,3,6,35,0,DE,780,0
 BARCELO,21,F,ES,581,4,6,1,0,DE,780,0
 BARCELO,21,M,ES,313,3,4,20,0,EN,520,0
 BARCELO,21,F,ES,314,3,5,24,0,EN,650,0
 BARCELO,21,M,ES,314,3,Mrz 75,32,0,EN,487.5,0
 BARCELO,21,F,ES,34,3,Apr-75,13,0,DE,617.5,0
 BARCELO,21,M,ES,38,3,Apr-75,29,0,DE,617.5,0
 BARCELO,21,F,ES,321,3,Apr-75,28,0,EN,617.5,0
 BARCELO,21,F,ES,314,3,Apr-75,10,0,EN,617.5,0
 BARCELO,21,F,ES,313,3,Jun-25,23,0,IT,982.5,0
 BARCELO,21,F,ES,314,3,10,53,0,IT,1300,0
 BARCELO,21,F,ES,321,3,Apr-25,22,0,EN,552.5,0
 BARCELO,21,F,ES,313,3,5,24,0,EN,650,0
 BARCELO,21,M,ES,38,3,Apr-75,34,0,FR,617.5,0
 BARCELO,21,F,ES,314,3,5,10,0,DE,650,0
 BARCELO,21,F,ES,22,3,Mai 25,30,0,IT,682.5,0
 BILBAO0,21,M,ES,442,4,9,60,0,EN,1170,0
 BILBAO0,21,M,ES,523,3,Apr-75,30,0,EN,617.5,0
 BILBAO0,21,F,ES,340,3,Mrz 25,24,0,EN,422.5,0
 BILBAO0,21,F,ES,340,4,Mai 25,35,0,EN,682.5,0
 BILBAO0,21,M,ES,481,3,Mai 75,30,0,EN,747.5,0
 BILBAO0,21,M,ES,144,3,Apr-75,30,0,EN,617.5,0
 BILBAO0,21,M,ES,311,2,10,60,0,FR,1300,0
 BILBAO0,21,M,ES,340,3,Mrz 75,25,0,EN,487.5,0
 BILBAO3,21,M,ES,523,2,0,22,0,EN,0,900
 BILBAO3,21,M,ES,525,1,,,,,,
 BILBAO0,21,F,ES,723,1,3,30,0,PT,390,0
 BILBAO0,21,M,ES,222,2,10,48,0,FR,1300,0
 BILBAO0,21,F,ES,223,4,10,40,0,IT,1300,0
 BILBAO0,21,F,ES,314,3,10,65,0,FR,1300,0
 BILBAO0,21,F,ES,38,3,04. Mai,30,0,DE,585,0
 BILBAO0,21,F,ES,32,4,Mai 25,30,0,EN,682.5,0
 BILBAO0,21,M,ES,340,4,5,34,0,EN,650,0
 BILBAO0,21,F,ES,340,3,Mai 25,26,0,EN,682.5,0
 BILBAO0,21,M,ES,340,3,Apr-75,25,0,EN,617.5,0
 BILBAO0,21,F,ES,340,3,Mrz 75,30,0,EN,487.5,0
 BILBAO0,21,F,ES,340,3,Mai 25,30,0,EN,682.5,0
 BILBAO0,21,M,ES,340,3,03. Mai,30,0,EN,455,0
 BILBAO0,21,F,ES,762,3,05. Mai,30,0,EN,715,0
 BILBAO0,21,M,ES,340,4,Apr-25,30,0,EN,552.5,0
 BURGOS0,21,F,ES,34,3,Aug-75,60,0,EN,1137.5,0
 BILBAO0,21,M,ES,340,4,Apr-75,30,0,EN,617.5,0
 BILBAO0,21,M,ES,523,3,5,30,0,EN,650,0
 BILBAO0,21,F,ES,762,3,04. Mai,35,0,EN,585,0
 BILBAO0,21,F,ES,38,3,Mai 25,30,0,EN,682.5,0
 BILBAO0,21,F,ES,340,4,4,31,0,EN,520,0
 CIUDA-R,21,M,ES,38,3,9,54,0,IT,1170,0
 CIUDA-R,21,M,ES,582,3,9,62,0,EN,1170,0
 CIUDA-R,21,M,ES,481,2,9,60,0,EN,1170,0
 CIUDA-R,21,F,ES,14,3,04. Mai,30,0,EN,585,0
 CIUDA-R,21,F,ES,14,3,Mai 25,30,0,EN,682.5,0
 BILBAO0,21,M,ES,38,3,10,43,0,IT,1300,0
 BILBAO0,21,M,ES,340,4,6,33,0,EN,780,0
 BILBAO0,21,M,ES,314,3,10,47,0,FR,1300,0
 BILBAO0,21,F,ES,321,4,9,66,0,IT,1170,0
